filepath,class,split
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_27.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_3.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_18.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_6.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_31.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_15.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_32.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_1.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_8.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_21.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_26.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_11.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_snow/Image_25.jpg,leopard_snow,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_9.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_14.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_11.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_3.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_18.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_20.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_4.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_7.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_15.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_21.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_6.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_22.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_19.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_10.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/leopard_clouded/Image_2.jpg,leopard_clouded,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_grey/Image_2.jpg,wolf_grey,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_16.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_3.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_14.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_15.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_8.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_4.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_6.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_2.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_10.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_11.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_arctic/Image_7.jpg,wolf_arctic,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_61.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_23.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_54.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_57.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_39.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_20.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_58.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_17.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_68.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_37.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_83.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_55.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_42.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_76.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_30.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_7.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_60.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_49.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_64.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_4.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_10.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_84.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_6.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_45.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_26.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_73.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_27.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_28.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_62.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_67.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_51.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_66.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_46.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_16.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_70.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_11.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_24.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_44.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_3.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_48.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_31.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_14.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_15.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_52.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_80.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_18.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_77.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_29.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_71.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_65.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_19.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_53.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_1.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_56.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_81.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/wolf_ethiopian/Image_43.jpg,wolf_ethiopian,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_bald/Image_7.jpg,eagle_bald,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_bald/Image_3.jpg,eagle_bald,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_bald/Image_2.jpg,eagle_bald,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_bald/Image_8.jpg,eagle_bald,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_bald/Image_5.jpg,eagle_bald,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_bald/Image_6.jpg,eagle_bald,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_bald/Image_9.jpg,eagle_bald,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_golden/Image_2.jpg,eagle_golden,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_golden/Image_1.jpg,eagle_golden,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_harpy/Image_6.jpg,eagle_harpy,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_harpy/Image_2.jpg,eagle_harpy,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_harpy/Image_11.jpg,eagle_harpy,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_harpy/Image_7.jpg,eagle_harpy,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_harpy/Image_4.jpg,eagle_harpy,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_harpy/Image_5.jpg,eagle_harpy,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_harpy/Image_8.jpg,eagle_harpy,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_5.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_4.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_13.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_18.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_14.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_16.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_8.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_15.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_2.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_7.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_10.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/train/eagle_steppe/Image_3.jpg,eagle_steppe,train
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_39.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_9.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_21.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_60.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_10.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_11.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_34.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_43.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_14.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_bengal/Image_40.jpg,tiger_bengal,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_siberian/Image_13.jpg,tiger_siberian,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_siberian/Image_5.jpg,tiger_siberian,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_siberian/Image_16.jpg,tiger_siberian,val
/content/drive/MyDrive/animal_dataset/dataset/val/tiger_sumatran/Image_7.jpg,tiger_sumatran,val
/content/drive/MyDrive/animal_dataset/dataset/val/lion_white/Image_7.jpg,lion_white,val
/content/drive/MyDrive/animal_dataset/dataset/val/lion_white/Image_34.jpg,lion_white,val
/content/drive/MyDrive/animal_dataset/dataset/val/lion_white/Image_29.jpg,lion_white,val
/content/drive/MyDrive/animal_dataset/dataset/val/lion_white/Image_12.jpg,lion_white,val
/content/drive/MyDrive/animal_dataset/dataset/val/lion_white/Image_30.jpg,lion_white,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_64.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_21.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_58.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_10.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_11.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_34.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_43.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_14.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_african/Image_40.jpg,leopard_african,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_151.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_59.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_114.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_143.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_182.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_167.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_117.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_186.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_127.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_56.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_37.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_109.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_16.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_179.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_181.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_120.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_19.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_85.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_92.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_177.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_84.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_134.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_73.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_178.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_88.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_135.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_amur/Image_10.jpg,leopard_amur,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_snow/Image_29.jpg,leopard_snow,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_snow/Image_12.jpg,leopard_snow,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_snow/Image_7.jpg,leopard_snow,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_snow/Image_13.jpg,leopard_snow,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_clouded/Image_13.jpg,leopard_clouded,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_clouded/Image_5.jpg,leopard_clouded,val
/content/drive/MyDrive/animal_dataset/dataset/val/leopard_clouded/Image_16.jpg,leopard_clouded,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_arctic/Image_9.jpg,wolf_arctic,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_arctic/Image_13.jpg,wolf_arctic,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_82.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_9.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_33.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_40.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_5.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_47.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_50.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_32.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_8.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_69.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_36.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/wolf_ethiopian/Image_34.jpg,wolf_ethiopian,val
/content/drive/MyDrive/animal_dataset/dataset/val/eagle_bald/Image_4.jpg,eagle_bald,val
/content/drive/MyDrive/animal_dataset/dataset/val/eagle_harpy/Image_3.jpg,eagle_harpy,val
/content/drive/MyDrive/animal_dataset/dataset/val/eagle_steppe/Image_11.jpg,eagle_steppe,val
/content/drive/MyDrive/animal_dataset/dataset/val/eagle_steppe/Image_6.jpg,eagle_steppe,val
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_61.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_66.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_49.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_15.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_52.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_25.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_35.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_38.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_41.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_12.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_bengal/Image_22.jpg,tiger_bengal,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_siberian/Image_17.jpg,tiger_siberian,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_siberian/Image_1.jpg,tiger_siberian,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_siberian/Image_12.jpg,tiger_siberian,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_siberian/Image_8.jpg,tiger_siberian,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_sumatran/Image_1.jpg,tiger_sumatran,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_sumatran/Image_6.jpg,tiger_sumatran,test
/content/drive/MyDrive/animal_dataset/dataset/test/tiger_indochinese/Image_1.jpg,tiger_indochinese,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_african/Image_1.jpg,lion_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_african/Image_6.jpg,lion_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_asiatic/Image_4.jpg,lion_asiatic,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_asiatic/Image_1.jpg,lion_asiatic,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_white/Image_13.jpg,lion_white,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_white/Image_6.jpg,lion_white,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_white/Image_9.jpg,lion_white,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_white/Image_25.jpg,lion_white,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_white/Image_10.jpg,lion_white,test
/content/drive/MyDrive/animal_dataset/dataset/test/lion_white/Image_16.jpg,lion_white,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_62.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_49.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_15.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_7.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_17.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_9.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_23.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_25.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_52.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_12.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_african/Image_22.jpg,leopard_african,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_163.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_68.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_34.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_15.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_28.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_90.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_144.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_61.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_97.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_71.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_49.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_152.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_149.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_12.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_105.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_106.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_29.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_69.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_119.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_58.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_89.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_122.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_130.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_150.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_155.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_162.jpg,leopard_amur,test
